masterid,stationcode,latitude,longitude
911M25690,911M25690,32.7114,-116.73586
911M25694,911M25694,32.60823,-116.65699
911M25696,911M25696,32.55171,-117.10767
911M25697,911M25697,32.62871,-116.39765
911M25700,911M25700,32.55788,-116.89495
911M25701,911M25701,32.7896,-116.52229
911M25702,911M25702,32.73577,-116.67822
911M25709,911M25709,32.70728,-116.4901
911M25712,911M25712,32.55327,-116.96571
911M25713,911M25713,32.72489,-116.42951
911M25717,911M25717,32.76812,-116.41751
911M25724,911M25724,32.55136,-117.08476
911M25725,911M25725,32.73502,-116.49017
911M25728,911M25728,32.54566,-117.04719
911M25729,911M25729,32.68333,-116.40546
911M25732,911M25732,32.56075,-116.91276
911M25733,911M25733,32.71209,-116.34808
911M25734,911M25734,32.74555,-116.61896
911M25737,911M25737,32.89833,-116.51166
911M25741,911M25741,32.78583,-116.62609
911M25742,911M25742,32.64242,-116.68136
911M25744,911M25744,32.55463,-117.06751
911M25745,911M25745,32.59432,-116.56736
911M25749,911M25749,32.83626,-116.53274
911M25750,911M25750,32.71226,-116.64409
911M25754,911M25754,32.70097,-116.71148
911M25758,911M25758,32.62275,-116.69022
911M25760,911M25760,32.5541,-117.12053
911M25761,911M25761,32.66041,-116.38825
911M25764,911M25764,32.5567,-116.88145
911M25765,911M25765,32.81727,-116.45788
911M25766,911M25766,32.62285,-116.75142
911M25773,911M25773,32.6984,-116.52683
911M25776,911M25776,32.56199,-116.96599
911M25777,911M25777,32.72218,-116.44765
911M25780,911M25780,32.56679,-116.89141
911M25781,911M25781,32.80411,-116.38119
911M25782,911M25782,32.59363,-116.78751
911M25786,911M25786,32.62409,-116.61836
911M25788,911M25788,32.54504,-117.08837
911M25789,911M25789,32.72592,-116.51898
911M25792,911M25792,32.56046,-116.9966
911M25793,911M25793,32.68102,-116.42675
911M25797,911M25797,32.77964,-116.58186
911M25798,911M25798,32.71987,-116.60227
911M25801,911M25801,32.87504,-116.48431
911M25806,911M25806,32.61231,-116.62515
911M25809,911M25809,32.64787,-116.53364
911M25812,911M25812,32.5658,-116.87631
911M25813,911M25813,32.8506,-116.53283
911M25814,911M25814,32.72908,-116.6543
911M25817,911M25817,32.88729,-116.52877
911M25818,911M25818,32.72838,-116.70396
911M25824,911M25824,32.55155,-117.12343
911M25825,911M25825,32.6415,-116.44548
911M25828,911M25828,32.57402,-116.90411
911M25829,911M25829,32.83831,-116.40757
911M25830,911M25830,32.61004,-116.71377
911M25837,911M25837,32.71119,-116.57964
911M25841,911M25841,32.74329,-116.40993
911M25844,911M25844,32.55433,-116.92931
911M25845,911M25845,32.78354,-116.3727
911M25846,911M25846,32.60531,-116.78138
911M25850,911M25850,32.64637,-116.6574
911M25852,911M25852,32.54796,-117.09209
911M25853,911M25853,32.74869,-116.55095
911M25856,911M25856,32.55687,-117.01318
911M25857,911M25857,32.68322,-116.64433
911M25860,911M25860,32.56069,-116.81983
911M25861,911M25861,32.8603,-116.51981
911M25862,911M25862,32.68773,-116.65516
911M25865,911M25865,32.87235,-116.50858
911M25870,911M25870,32.58639,-116.67381
911M25872,911M25872,32.55472,-117.11824
911M25873,911M25873,32.64121,-116.58799
911M25876,911M25876,32.56005,-116.85013
911M25877,911M25877,32.79095,-116.51479
911M25878,911M25878,32.75345,-116.64847
911M25888,911M25888,32.55078,-116.98936
911M25889,911M25889,32.7471,-116.46382
911M25892,911M25892,32.56318,-116.87741
911M25893,911M25893,32.78746,-116.46671
911M25894,911M25894,32.62014,-116.72752
911M25901,911M25901,32.67632,-116.58449
911M25904,911M25904,32.5563,-117.0424
911M25905,911M25905,32.68978,-116.36268
911M25908,911M25908,32.57187,-116.91287
911M25910,911M25910,32.63054,-116.72151
911M25914,911M25914,32.6577,-116.68098
911M25916,911M25916,32.54721,-117.09837
911M25917,911M25917,32.60148,-116.51503
911M25920,911M25920,32.54641,-117.00922
911M25921,911M25921,32.71955,-116.62863
911M25924,911M25924,32.56565,-116.77106
911M25925,911M25925,32.71544,-116.63398
911M25926,911M25926,32.91115,-116.52831
911M25929,911M25929,32.55506,-117.06081
911M25931,911M25931,32.81395,-116.47796
911M25932,911M25932,32.68189,-116.64815
911M25935,911M25935,32.61273,-116.37931
911M25937,911M25937,32.79314,-116.47809
911M25941,911M25941,32.76184,-116.44492
911M25943,911M25943,32.79513,-116.43956
911M25945,911M25945,32.55337,-117.08875
911M25948,911M25948,32.68223,-116.37863
911M25949,911M25949,32.67843,-116.60153
911M25953,911M25953,32.55327,-117.07203
911M25955,911M25955,32.69253,-116.68763
911M25958,911M25958,32.54787,-117.11881
911M25964,911M25964,32.55163,-116.96733
911M25967,911M25967,32.79389,-116.38524
911M25970,911M25970,32.5503,-117.078
911M25972,911M25972,32.55945,-117.0005
911M25978,911M25978,32.77653,-116.62305
911M25979,911M25979,32.55915,-116.84102
911M25982,911M25982,32.69807,-116.70361
911M25985,911M25985,32.55816,-116.87999
911M25989,911M25989,32.69471,-116.51519
911M25990,911M25990,32.5622,-116.96333
911M25992,911M25992,32.56694,-116.89584
911M25993,911M25993,32.58958,-116.81595
911M25996,911M25996,32.62683,-116.60023
911M25997,911M25997,32.55578,-117.0047
911M25999,911M25999,32.76969,-116.53116
911M26003,911M26003,32.61315,-116.59214
911M26004,911M26004,32.63534,-116.5436
911M26005,911M26005,32.84735,-116.52538
911M26008,911M26008,32.78862,-116.64243
911M26010,911M26010,32.62514,-116.43458
911M26011,911M26011,32.56996,-116.88061
911M26015,911M26015,32.69171,-116.54605
911M26017,911M26017,32.55787,-116.91344
911M26020,911M26020,32.62581,-116.64988
911M26022,911M26022,32.76029,-116.53721
911M26023,911M26023,32.56346,-116.78459
911M26025,911M26025,32.66971,-116.70929
911M26027,911M26027,32.79723,-116.60363
911M26028,911M26028,32.66796,-116.67551
911M26029,911M26029,32.60298,-116.49112
911M26036,911M26036,32.55745,-116.87461
911M26042,911M26042,32.56958,-116.8859
911M26045,911M26045,32.70764,-116.531
911M26046,911M26046,32.55934,-117.02973
911M26048,911M26048,32.57399,-116.90789
911M26049,911M26049,32.6833,-116.35956
911M26052,911M26052,32.63217,-116.67632
911M26054,911M26054,32.62099,-116.5362
911M26055,911M26055,32.8257,-116.53171
911M26059,911M26059,32.59496,-116.68823
911M26060,911M26060,32.65002,-116.37002
911M26061,911M26061,32.82239,-116.43121
911M26065,911M26065,32.71655,-116.46397
911M26066,911M26066,32.5644,-116.89274
911M26068,911M26068,32.65592,-116.60817
911M26070,911M26070,32.7332,-116.48508
911M26072,911M26072,32.67052,-116.45245
911M26073,911M26073,32.56818,-116.91363
911M26074,911M26074,32.73564,-116.61898
911M26075,911M26075,32.89447,-116.51573
911M26080,911M26080,32.82205,-116.56055
911M26081,911M26081,32.70917,-116.66256
911M26082,911M26082,32.89373,-116.5243
911M26086,911M26086,32.81319,-116.39323
911M26087,911M26087,32.59146,-116.72944
911M26091,911M26091,32.75182,-116.37828
911M26093,911M26093,32.77703,-116.39921
911M26095,911M26095,32.55338,-117.0955
911M26098,911M26098,32.68013,-116.61973
911M26099,911M26099,32.6756,-116.67267
911M26101,911M26101,32.89956,-116.47814
911M26104,911M26104,32.57551,-117.12957
911M26106,911M26106,32.73979,-116.65117
911M26108,911M26108,32.90894,-116.47228
911M26109,911M26109,32.53981,-117.08702
911M26112,911M26112,32.61241,-116.72132
911M26115,911M26115,32.55787,-117.03837
911M26120,911M26120,32.55094,-117.10076
911M26122,911M26122,32.5542,-117.00559
911M26124,911M26124,32.67853,-116.61052
911M26128,911M26128,32.55335,-117.05683
911M26131,911M26131,32.71842,-116.67683
911M26132,911M26132,32.86158,-116.50141
911M26135,911M26135,32.55156,-117.10863
911M26137,911M26137,32.76604,-116.50178
911M26138,911M26138,32.72382,-116.6791
911M26143,911M26143,32.79015,-116.46718
911M26144,911M26144,32.59865,-116.75087
911M26145,911M26145,32.5519,-117.08622
911M26147,911M26147,32.71332,-116.41411
911M26151,911M26151,32.77694,-116.63586
911M26152,911M26152,32.55576,-117.06416
911M26157,911M26157,32.72131,-116.70897
911M26159,911M26159,32.55403,-117.12193
911M26161,911M26161,32.61697,-116.74907
911M26165,911M26165,32.56234,-116.96906
911M26167,911M26167,32.58453,-116.78079
911M26171,911M26171,32.55713,-117.00408
911M26176,911M26176,32.80165,-116.63798
911M26177,911M26177,32.62237,-116.64282
911M26178,911M26178,32.66194,-116.54628
911M26179,911M26179,32.56883,-116.87438
911M26185,911M26185,32.61231,-116.69936
911M26186,911M26186,32.57593,-116.90154
911M26190,911M26190,32.71581,-116.56876
911M26192,911M26192,32.56073,-116.89841
911M26194,911M26194,32.66609,-116.61938
911M26195,911M26195,32.73072,-116.54109
911M26196,911M26196,32.55801,-117.01486
911M26198,911M26198,32.5624,-116.79559
911M26199,911M26199,32.85873,-116.49999
911M26202,911M26202,32.58586,-116.61008
911M26204,911M26204,32.64818,-116.57956
911M26206,911M26206,32.76547,-116.49708
911M26211,911M26211,32.75256,-116.46385
911M26212,911M26212,32.78359,-116.4493
911M26216,911M26216,32.70375,-116.36531
911M26217,911M26217,32.55318,-116.91253
911M26220,911M26220,32.72188,-116.58051
911M26222,911M26222,32.69752,-116.63414
911M26223,911M26223,32.5683,-116.77542
911M26224,911M26224,32.60695,-116.30766
911M26227,911M26227,32.67216,-116.69545
911M26228,911M26228,32.63522,-116.48762
911M26233,911M26233,32.61473,-116.64873
911M26234,911M26234,32.62765,-116.4174
911M26235,911M26235,32.55834,-116.89463
911M26239,911M26239,32.71512,-116.4982
911M26241,911M26241,32.5632,-116.89669
911M26246,911M26246,32.7274,-116.4916
911M26247,911M26247,32.56244,-116.91212
911M26248,911M26248,32.80313,-116.56563
911M26249,911M26249,32.74646,-116.62307
911M26252,911M26252,32.58614,-116.56078
911M26254,911M26254,32.82713,-116.53195
911M26256,911M26256,32.61851,-116.69416
911M26258,911M26258,32.60301,-116.43958
911M26260,911M26260,32.82274,-116.44592
911M26266,911M26266,32.72837,-116.39593
911M26267,911M26267,32.77936,-116.39339
911M26271,911M26271,32.71216,-116.43149
911M26272,911M26272,32.57851,-116.74484
911M26273,911M26273,32.74594,-116.59651
911M26275,911M26275,32.87441,-116.4814
911M26279,911M26279,32.72776,-116.66865
911M26283,911M26283,32.55079,-117.11906
911M26286,911M26286,32.84178,-116.38268
911M26287,911M26287,32.60884,-116.71563
911M26292,911M26292,32.86373,-116.43549
911M26294,911M26294,32.54724,-117.09618
911M26296,911M26296,32.68365,-116.63745
911M26302,911M26302,32.55357,-117.11412
911M26308,911M26308,32.79642,-116.64028
911M26309,911M26309,32.54789,-116.96904
911M26311,911M26311,32.57966,-116.74466
911M26315,911M26315,32.55753,-117.04187
911M26320,911M26320,32.54971,-116.99617
911M26325,911M26325,32.86388,-116.51064
911M26326,911M26326,32.56231,-117.10885
911M26328,911M26328,32.75968,-116.64436
911M26330,911M26330,32.56069,-116.96298
911M26331,911M26331,32.58813,-116.74267
911M26335,911M26335,32.78357,-116.62759
911M26339,911M26339,32.55681,-116.9023
911M26342,911M26342,32.70397,-116.47595
911M26345,911M26345,32.80352,-116.57412
911M26346,911M26346,32.63325,-116.6926
911M26347,911M26347,32.61685,-116.5774
911M26349,911M26349,32.60484,-116.68386
911M26350,911M26350,32.61865,-116.4711
911M26354,911M26354,32.73773,-116.5431
911M26355,911M26355,32.57207,-116.75888
911M26360,911M26360,32.8307,-116.37618
911M26362,911M26362,32.74928,-116.40692
911M26363,911M26363,32.88359,-116.45215
911M26365,911M26365,32.7009,-116.60238
911M26366,911M26366,32.66058,-116.34543
911M26368,911M26368,32.84307,-116.46836
911M26369,911M26369,32.59729,-116.67664
911M26370,911M26370,32.60778,-116.41841
911M26373,911M26373,32.73296,-116.42069
911M26377,911M26377,32.76246,-116.64019
911M26380,911M26380,32.68334,-116.67452
911M26386,911M26386,32.80192,-116.38854
911M26387,911M26387,32.5423,-117.08803
911M26391,911M26391,32.55121,-117.12591
911M26395,911M26395,32.58851,-116.79291
911M26399,911M26399,32.56293,-116.87124
911M26402,911M26402,32.56971,-116.87773
911M26405,911M26405,32.68185,-116.57827
911M26407,911M26407,32.65379,-116.66392
911M26410,911M26410,32.79848,-116.59692
911M26412,911M26412,32.71723,-116.73692
911M26415,911M26415,32.55485,-116.96527
911M26418,911M26418,32.55909,-117.03224
911M26422,911M26422,32.64173,-116.68561
911M26425,911M26425,32.55561,-116.9035
911M26426,911M26426,32.69558,-116.51898
911M26427,911M26427,32.56133,-116.89793
911M26428,911M26428,32.64371,-116.64084
911M26429,911M26429,32.72106,-116.50918
911M26430,911M26430,32.80032,-116.57768
911M26433,911M26433,32.8337,-116.56055
911M26434,911M26434,32.62374,-116.46801
911M26437,911M26437,32.74302,-116.36741
911M26441,911M26441,32.68636,-116.64997
911M26442,911M26442,32.8709,-116.51744
911M26443,911M26443,32.75231,-116.64996
911M26450,911M26450,32.55137,-117.10282
911M26455,911M26455,32.81554,-116.51631
911M26458,911M26458,32.77292,-116.52208
911M26460,911M26460,32.72418,-116.44352
911M26462,911M26462,32.67572,-116.41074
911M26463,911M26463,32.9054,-116.52011
911M26464,911M26464,32.55121,-117.05323
911M26466,911M26466,32.71302,-116.6523
911M26468,911M26468,32.56235,-117.13005
911M26469,911M26469,32.61184,-116.75311
911M26471,911M26471,32.55392,-117.09358
911M26476,911M26476,32.56446,-116.87643
911M26483,911M26483,32.55528,-117.01122
911M26486,911M26486,32.5982,-116.65375
911M26489,911M26489,32.56179,-116.87819
911M26491,911M26491,32.67332,-116.56722
911M26492,911M26492,32.57237,-116.91201
911M26493,911M26493,32.65016,-116.6796
911M26494,911M26494,32.59074,-116.521
911M26495,911M26495,32.56701,-116.76565
911MCCBML,911MCCBML,32.67583,-116.58306
911NCPCR2,911NCPCR2,32.86391,-116.50865
911NCPCRx,911NCPCRx,32.86408,-116.51847
911NP9ATC,911NP9ATC,32.76824,-116.41757
911NP9EPC,911NP9EPC,32.74481,-116.6488
911NP9HTC,911NP9HTC,32.75409,-116.66267
911NP9LPC,911NP9LPC,32.70138,-116.48352
911NP9SCC,911NP9SCC,32.76151,-116.63649
911NP9UCW,911NP9UCW,32.81829,-116.49235
911PCH80x,911PCH80x,32.83719,-116.53636
911PS0794,911PS0794,32.8893,-116.5289
911PS0794,SMC00794,32.8893,-116.5289
911PVCAEC,911PVCAEC,32.745259,-116.651036
911R9LMC1,911R9LMC1,32.728066,-116.538191
911S00538,911S00538,32.78123,-116.63207
911S00538,SMC00538,32.78123,-116.63207
911S00858,911S00858,32.90282,-116.49337
911S00858,SMC00858,32.90282,-116.49337
911S01142,911S01142,32.73547,-116.65268
911S01142,SMC01142,32.73547,-116.65268
911S01818,911S01818,32.86215,-116.52037
911S01818,SMC01818,32.86215,-116.52037
911S02058,911S02058,32.76142,-116.64257
911S02058,SMC02058,32.76142,-116.64257
911S03354,911S03354,32.79112,-116.61677
911S03354,SMC03354,32.79112,-116.61677
911S04086,911S04086,32.67454,-116.57777
911S07606,SMC07606,32.56343,-116.79426
911S10678,SMC10678,32.64386,-116.68094
911S12262,911S12262,32.65665,-116.68056
911S12262,SMC12262,32.65665,-116.68056
911TCAM01,911TCAM01,32.58928,-116.51797
911TCCTCx,911TCCTCx,32.80778,-116.44
911TJIND2,911TJIND2,32.89752,-116.50406
911TJKC1x,911TJKC1x,32.7598,-116.45078
911TJKC1x,TJKT2,32.76012,-116.45123
911TJKTC5,911TJKTC5,32.75288,-116.45197
911TJLAP4,911TJLAP4,32.69992,-116.47914
911TJLCC2,911TJLCC2,32.77887,-116.44162
911TJNPC2,911TJNPC2,32.8653,-116.51815
911TJNPC2,TJPC1,32.8653,-116.51815
911TJPC2x,911TJPC2x,32.85311,-116.52273
911TJPC2x,TJPC2,32.853119,-116.522737
911TJPVC1,911TJPVC1,32.83572,-116.54322
911TJPVC1,TJPC3,32.83572,-116.54322
911TJWIL3,911TJWIL3,32.69361,-116.69528
911TTJR01,911TTJR01,32.56556,-116.77167
911UACC1,911UACC1,32.7797,-116.4945
ACJ01,ACJ01,33.52412,-117.73851
ADSPR-1,ADSPR-1,33.5878,-117.1309
ADSPR-2,ADSPR-2,33.587,-117.1319
ADSPR-3,ADSPR-3,33.5881,-117.1355
ALC20.87,ALC20.87,37.54687,-121.85914
ALC22.52,ALC22.52,37.52885,-121.84742
ALC24.66,ALC24.66,37.50963,-121.82725
ALC25.21,ALC25.21,37.50475,-121.82581
ALC26.57,ALC26.57,37.50727,-121.80431
ALC27.69,ALC27.69,37.5011,-121.78669
ALC29.49,ALC29.49,37.49723,-121.76138
AWTFBLD,AWTFBLD,-88,-88
AWTFGRB,AWTFGRB,-88,-88
AWTFINF,AWTFINF,-88,-88
AWTFRECY,AWTFRECY,-88,-88
BA-1,BA-1,39.37534213,-123.3216188
BA-10,BA-10,39.42654416,-123.345648
BA-11,BA-11,39.42780434,-123.3588417
BA-12,BA-12,39.4292247,-123.3564434
BA-13,BA-13,39.43080821,-123.3549204
BA-14,BA-14,39.43480281,-123.3457869
BA-15,BA-15,39.44176456,-123.3458369
BA-16,BA-16,39.43190598,-123.3529277
BA-17,BA-17,39.44290027,-123.3503829
BA-18,BA-18,39.44862951,-123.3474611
BA-19,BA-19,39.42602439,-123.3310253
BA-2,BA-2,39.37689941,-123.3263824
BA-20,BA-20,39.43674368,-123.3362639
BA-21,BA-21,39.44864146,-123.3410598
BA-22,BA-22,39.43280059,-123.328449
BA-24,BA-24,39.4420377,-123.3286456
BA-3,BA-3,39.37777737,-123.3329004
BA-4,BA-4,39.41243281,-123.3401443
BA-5,BA-5,39.41422164,-123.3394775
BA-6,BA-6,39.41938162,-123.3406429
BA-7,BA-7,39.42296928,-123.3414658
BA-8,BA-8,39.42146523,-123.3431125
BA-9,BA-9,39.42429488,-123.3450749
BC-T-CUL,BC-T-CUL,33.99805,-118.415
BIO-MC1,BIO-MC1,39.281664,-120.117283
BIO-MC2,BIO-MC2,39.271619,-120.170556
BIO-MC3,BIO-MC3,39.296083,-120.117806
BIO-MC4,BIO-MC4,39.302053,-120.121342
BIO-MC5,BIO-MC5,39.295117,-120.140228
BIO-MC6,BIO-MC6,39.308706,-120.113567
BIO-SC1,BIO-SC1,39.201394,-120.219633
BIO-SC2,BIO-SC2,39.205147,-120.21571900000001
BIO-SC3,BIO-SC3,39.205275,-120.212414
BJ1,BJ1,37.77904,-120.26544
BR_DSHWY70,BR_DSHWY70,38.97243,-121.5453
BR_USPG,BR_USPG,38.9845,-121.48735
CAC00.20,CAC00.20,37.50169,-121.8182
CAT08722-012,CAT08722-012,39.2886539,-119.93427
CAT08722-017,CAT08722-017,38.75328,-120.0282
CAT08722-024,CAT08722-024,39.25792,-120.0126
CAT08722-025,CAT08722-025,38.87548,-120.0835
CAT08722-033,CAT08722-033,38.7637294,-120.0159
CAT08722-036,CAT08722-036,39.06611,-119.9343
CAT08722-038,CAT08722-038,38.9272352,-120.10648
CAT08722-039,CAT08722-039,39.08895,-120.1657
CAT08722-047,CAT08722-047,39.13959,-119.9236
CAT08722-049,CAT08722-049,38.7803,-120.0286
CAT08722-054,CAT08722-054,38.89909,-119.904
CAT08722-056,CAT08722-056,39.27978,-119.9127
CAT08722-058,CAT08722-058,38.8985134,-119.92053
CC,CC,-88,-88
CC1FFF,CC1FFF,-88,-88
CC2FFF,CC2FFF,-88,-88
CC3FFF,CC3FFF,-88,-88
CC5,CC5,-88,-88
CC6,CC6,-88,-88
CC7,CC7,-88,-88
CC8,CC8,-88,-88
CC9,CC9,-88,-88
CC-CR,CC-CR,33.45942,-117.56869
DCN02,DCN02,37.936,-121.714
EPP5MI,EPP5MI,-88,-88
FBLANK,FBLANK,-88,-88
F.BLK,F.BLK,-88,-88
HSC-PVR,HSC-PVR,38.689967,-119.795883
HTPSTE3,HTPSTE3,-88,-88
LABQA,LABQA,-88,-88
LALT100,LALT100,33.84639,-118.20719
LALT101,LALT101,34.08116,-118.22583
LALT102,LALT102,34.15618,-118.29324
LALT103,LALT103,34.16161,-118.46552
LALT104,LALT104,33.82162,-118.20472
LALT105,LALT105,34.17863,-118.49685
LALT106,LALT106,34.1603,-118.30419
LALT107,LALT107,34.15008,-118.39181
LALT108,LALT108,34.22196,-118.17682
LALT200,LALT200,34.17869,-118.49692
LALT201,LALT201,34.06219,-118.06797
LALT204,LALT204,34.19377,-118.1036
LALT205,LALT205,34.03081,-118.0699
LALT207,LALT207,34.1228,-118.2696
LALT301,LALT301,34.18142,-118.4942
LALT302,LALT302,34.09888,-118.01491
LALT303,LALT303,33.75921,-118.19326
LALT304,LALT304,34.17502,-118.48769
LALT305,LALT305,34.13204,-118.27303
LALT400,LALT400,34.13937,-118.2752
LALT404,LALT404,33.76443,-118.20288
LALT405,LALT405,34.17694,-118.49222
LALT406,LALT406,34.17553,-118.09444
LALT407,LALT407,34.26692,-118.34443
LALT450,LALT450,34.18156,-118.17218
LALT500,412LARRHO,33.9377,-118.1707
