,SampleID2,SampleID,StationCode,SampleDate,Replicate,SampleType,D_ValveCount,S_EntityCount,S_Biovolume,D_NumberTaxa,S_NumberTaxa,H_NumberTaxa,UnrecognizedTaxa,D_ASCI,S_ASCI,H_ASCI,Comments,version_number,RefCalVal,SiteSetSample2
123,110PS0114_07/21/10_1,110PS0114_7/21/10_1,110PS0114,7/21/2010,1,"Microalgae, Integrated",600,0,80265.762,27,2,29,NA,0.918117079,0.497261704,0.843906376,,2.5.2,,Intermediate
124,110SMCATH_07/27/11_1,110SMCATH_7/27/11_1,110SMCATH,7/27/2011,1,"Microalgae, Integrated",632,0,332742.164,10,2,12,NA,0.718674638,0.849403265,1.017036941,,2.5.2,,Intermediate
125,111BBRBCC_09/23/09_1,111BBRBCC_9/23/09_1,111BBRBCC,9/23/2009,1,"Microalgae, Integrated",600,0,1495801,27,5,32,NA,1.082555727,0.835992503,1.013915486,,2.5.2,Cal,Reference
126,111BGCAER_06/11/14_1,111BGCAER_6/11/14_1,111BGCAER,6/11/2014,1,"Integrated, Microalgae",161,0,18665.39257,28,12,40,NA,0.900559189,0.940992332,0.816306759,,2.5.2,Val,Reference
127,111BGCAER_10/06/09_1,111BGCAER_10/6/09_1,111BGCAER,10/6/2009,1,"Integrated, Microalgae",600,0,1860942.42,14,5,19,NA,1.081839599,0.935161444,1.029934219,,2.5.2,,Reference
128,111CBCAER_08/08/13_1,111CBCAER_8/8/13_1,111CBCAER,8/8/2013,1,"Microalgae, Integrated",602,0,18449492.79,25,19,44,NA,1.018083153,1.138162812,1.027475892,,2.5.2,Cal,Reference
129,111CBCAER_08/08/13_2,111CBCAER_8/8/13_2,111CBCAER,8/8/2013,2,"Microalgae, Integrated",600,0,15172095.06,23,21,44,NA,0.986518198,1.029559145,0.988861997,,2.5.2,,Reference
130,111CE0569_05/11/10_1,111CE0569_5/11/10_1,111CE0569,5/11/2010,1,"Microalgae, Integrated",600,0,181.316,23,1,24,NA,1.056408058,0,0.895291366,,2.5.2,,Reference
131,111CE0569_06/15/10_1,111CE0569_6/15/10_1,111CE0569,6/15/2010,1,"Microalgae, Integrated",600,0,828956.23,29,3,32,NA,1.079613951,0.732022745,0.977075371,,2.5.2,,Reference
132,111CE0569_07/20/10_1,111CE0569_7/20/10_1,111CE0569,7/20/2010,1,"Microalgae, Integrated",130,0,2120.245,18,2,20,NA,1.042385702,0.849403265,1.082301974,,2.5.2,,Reference
133,111CE0569_09/01/10_1,111CE0569_9/1/10_1,111CE0569,9/1/2010,1,"Microalgae, Integrated",600,0,26952582,28,4,32,NA,1.108545403,1.056477558,1.094698196,,2.5.2,,Reference
134,111CE0569_10/11/10_1,111CE0569_10/11/10_1,111CE0569,10/11/2010,1,"Microalgae, Integrated",600,0,177.061,37,1,38,NA,1.066414081,0,0.847945874,,2.5.2,,Intermediate
135,111CR0911_08/19/14_1,111CR0911_8/19/14_1,111CR0911,8/19/2014,1,Integrated,601,0,0,49,0,49,NA,1.056671735,NA,NA,Warning - Only Diatom data present,2.5.2,,NA
136,111CR1012_08/18/14_1,111CR1012_8/18/14_1,111CR1012,8/18/2014,1,Integrated,600,0,0,25,0,25,NA,1.020869271,NA,NA,Warning - Only Diatom data present,2.5.2,,Stressed
137,111ERATRC_10/10/12_1,111ERATRC_10/10/12_1,111ERATRC,10/10/2012,1,"Microalgae, Epiphyte, Macroalgae, Integrated",602,100,8659373901,32,21,53,NA,1.132672974,1.151327573,1.090665705,,2.5.2,Cal,Reference
138,111FC1098_06/10/14_1,111FC1098_6/10/14_1,111FC1098,6/10/2014,1,"Microalgae, Macroalgae, Epiphyte, Integrated",604,100,4285204.369,41,11,52,NA,1.006418771,0.955577296,0.843957017,,2.5.2,,NA
139,111FCA207_07/23/13_1,111FCA207_7/23/13_1,111FCA207,7/23/2013,1,"Microalgae, Integrated",600,0,29442.82544,32,5,37,NA,0.924382815,0,0.772639723,,2.5.2,,Intermediate
140,111FS0001_07/05/11_1,111FS0001_7/5/11_1,111FS0001,7/5/2011,1,"Microalgae, Integrated",619,0,742101.69,11,8,19,NA,0.939492288,1.06299839,1.030838255,,2.5.2,Cal,Reference
141,111FS0007_07/11/11_1,111FS0007_7/11/11_1,111FS0007,7/11/2011,1,"Microalgae, Integrated",627,0,1571754.49,19,5,24,NA,1.05218631,1.06540144,1.133858116,,2.5.2,Cal,Reference
142,111FS0008_05/02/12_1,111FS0008_5/2/12_1,111FS0008,5/2/2012,1,"Microalgae, Integrated",600,0,12785.209,25,2,27,NA,1.007301982,0.352141562,1.141595077,,2.5.2,,Reference
143,111FS0008_06/07/12_1,111FS0008_6/7/12_1,111FS0008,6/7/2012,1,"Macroalgae, Microalgae, Integrated",600,0,103499098.5,25,5,30,NA,1.160670182,1.056477558,1.269891176,,2.5.2,,Reference
144,111FS0008_07/06/11_1,111FS0008_7/6/11_1,111FS0008,7/6/2011,1,"Microalgae, Integrated",623,0,534987.21,11,6,17,NA,0.952286602,1.083095821,1.054312453,,2.5.2,,Reference
145,111FS0008_07/19/12_1,111FS0008_7/19/12_1,111FS0008,7/19/2012,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,2022361922,31,13,44,NA,1.205104802,1.020707405,1.138840208,,2.5.2,Cal,Reference
146,111HSCAER_07/26/11_1,111HSCAER_7/26/11_1,111HSCAER,7/26/2011,1,"Microalgae, Macroalgae, Integrated",600,0,7287756578,24,9,33,NA,0.993231292,1.224425011,1.080780815,,2.5.2,Cal,Reference
147,111HSCAER_07/26/11_2,111HSCAER_7/26/11_2,111HSCAER,7/26/2011,2,"Microalgae, Macroalgae, Integrated",600,0,1443529865,21,9,30,NA,1.126759786,1.224425011,1.188375878,,2.5.2,,Reference
148,111PAL105_07/13/11_1,111PAL105_7/13/11_1,111PAL105,7/13/2011,1,"Microalgae, Integrated",614,0,731320.22,14,7,21,NA,1.104256116,1.049558529,1.109747617,,2.5.2,Cal,Reference
149,111PS0008_09/09/08_1,111PS0008_9/9/08_1,111PS0008,9/9/2008,1,"Microalgae, Integrated",667,0,29375997.68,28,24,52,NA,0.823376695,1.103368831,0.815594656,,2.5.2,,Intermediate
150,111PS0008_09/09/08_2,111PS0008_9/9/08_2,111PS0008,9/9/2008,2,"Microalgae, Integrated",600,0,20999621.55,30,24,54,NA,0.92792621,1.104618862,0.90780541,,2.5.2,,Intermediate
151,111PS0008_09/29/08_1,111PS0008_9/29/08_1,111PS0008,9/29/2008,1,"Microalgae, Integrated",600,0,13115424.59,25,25,50,NA,0.75925001,1.059165535,0.71348688,,2.5.2,,Intermediate
152,111PS0013_08/19/08_1,111PS0013_8/19/08_1,111PS0013,8/19/2008,1,"Microalgae, Integrated",689,0,1278472.54,22,6,28,NA,0.975323941,1.083095821,0.926200183,,2.5.2,,Intermediate
153,111PS0057_08/18/08_1,111PS0057_8/18/08_1,111PS0057,8/18/2008,1,"Microalgae, Integrated",600,0,45700.475,12,3,15,NA,0.459715652,0.812946018,0.655644637,,2.5.2,,Stressed
154,111PS0060_10/07/08_1,111PS0060_10/7/08_1,111PS0060,10/7/2008,1,"Microalgae, Integrated",682,0,3409261.1,21,8,29,NA,0.958780055,1.109708767,1.030316739,,2.5.2,Cal,Reference
155,111PS0095_08/27/09_1,111PS0095_8/27/09_1,111PS0095,8/27/2009,1,"Microalgae, Integrated",600,0,1675976.57,23,8,31,NA,1.002241673,1.15103378,1.032279446,,2.5.2,,Intermediate
156,111PS0095_08/27/09_2,111PS0095_8/27/09_2,111PS0095,8/27/2009,2,"Microalgae, Integrated",600,0,269579.89,25,6,31,NA,0.991719909,1.02906586,1.009567618,,2.5.2,,Intermediate
157,111PS0110_06/09/14_1,111PS0110_6/9/14_1,111PS0110,6/9/2014,1,"Epiphyte, Integrated, Macroalgae, Microalgae",600,100,2189581335,42,33,75,NA,1.028270431,1.225343487,1.025306814,,2.5.2,Cal,Reference
158,111PS0110_06/24/09_1,111PS0110_6/24/09_1,111PS0110,6/24/2009,1,"Integrated, Microalgae",600,0,30703919.6,17,9,26,NA,1.01745174,1.072379591,1.013917559,,2.5.2,,Reference
159,111PS0121_07/20/10_1,111PS0121_7/20/10_1,111PS0121,7/20/2010,1,"Microalgae, Integrated",600,0,31095978.4,44,6,50,NA,0.732584437,1.104756472,0.72054938,,2.5.2,,Intermediate
160,111PS0144_08/18/10_1,111PS0144_8/18/10_1,111PS0144,8/18/2010,1,"Microalgae, Macroalgae, Integrated",600,0,99140511.19,21,10,31,NA,0.927088981,1.205524944,0.984340883,,2.5.2,Cal,Reference
161,111PS0159_07/14/11_1,111PS0159_7/14/11_1,111PS0159,7/14/2011,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,2973294696,26,25,51,NA,0.846912451,1.189664391,0.815380374,,2.5.2,,Intermediate
162,111PS0160_07/25/11_1,111PS0160_7/25/11_1,111PS0160,7/25/2011,1,"Microalgae, Integrated",600,0,62700892.7,15,5,20,NA,0.881604537,1.010852056,0.916608686,,2.5.2,Cal,Reference
163,111PS0169_07/25/11_1,111PS0169_7/25/11_1,111PS0169,7/25/2011,1,"Microalgae, Integrated",600,0,1565649.8,35,7,42,NA,0.845036163,1.213245914,0.959153388,,2.5.2,,Intermediate
164,111PS0169_07/25/11_2,111PS0169_7/25/11_2,111PS0169,7/25/2011,2,"Microalgae, Integrated",600,0,1591811.42,39,10,49,NA,0.921728571,1.1744638,0.892993782,,2.5.2,,Intermediate
165,111PS0178_08/14/12_1,111PS0178_8/14/12_1,111PS0178,8/14/2012,1,"Microalgae, Macroalgae, Integrated",600,0,166032385.8,26,8,34,NA,0.986429528,0.641260487,0.855996305,,2.5.2,,Intermediate
166,111PS0204_08/17/10_1,111PS0204_8/17/10_1,111PS0204,8/17/2010,1,"Microalgae, Integrated",600,0,1238633.1,16,5,21,NA,1.158833946,0.869995431,1.024310523,,2.5.2,Cal,Reference
167,111PS0237_09/12/13_1,111PS0237_9/12/13_1,111PS0237,9/12/2013,1,"Microalgae, Macroalgae, Integrated",601,0,33243252.25,24,23,47,NA,1.15072755,1.151508269,1.08213699,,2.5.2,,Intermediate
168,111RSCAER_08/08/11_1,111RSCAER_8/8/11_1,111RSCAER,8/8/2011,1,"Microalgae, Macroalgae, Integrated",606,0,153996066.9,15,6,21,NA,0.964615208,1.02879081,0.979375572,,2.5.2,Cal,Reference
169,111SF1016_07/14/10_1,111SF1016_7/14/10_1,111SF1016,7/14/2010,1,"Microalgae, Integrated",600,0,73733.07,38,3,41,NA,0.822708056,0.578184977,0.620794907,,2.5.2,,NA
170,111SF1016_08/02/10_1,111SF1016_8/2/10_1,111SF1016,8/2/2010,1,"Microalgae, Integrated",600,0,190091.09,41,6,47,NA,0.782487559,0.84833478,0.607365023,,2.5.2,,NA
171,111SF1016_08/25/10_1,111SF1016_8/25/10_1,111SF1016,8/25/2010,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,2887620783,35,15,50,NA,0.85932955,1.186845988,0.766505372,,2.5.2,,NA
172,111SF1016_09/14/10_1,111SF1016_9/14/10_1,111SF1016,9/14/2010,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,3321029394,27,35,62,NA,0.921815127,1.076869541,0.783025675,,2.5.2,,NA
173,111SF1016_10/04/10_1,111SF1016_10/4/10_1,111SF1016,10/4/2010,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,14492249897,38,25,63,NA,0.896771328,1.195299284,0.844765733,,2.5.2,,NA
174,111SF1569_07/14/10_1,111SF1569_7/14/10_1,111SF1569,7/14/2010,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,29208563.87,26,6,32,NA,0.80151073,1.02906586,0.809539501,,2.5.2,,NA
175,111SF1569_08/02/10_1,111SF1569_8/2/10_1,111SF1569,8/2/2010,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,18822483613,21,15,36,NA,1.056164872,1.12168865,1.049875199,,2.5.2,,NA
176,111SF1569_08/25/10_1,111SF1569_8/25/10_1,111SF1569,8/25/2010,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,11589539179,26,40,66,NA,0.932281004,1.179159467,0.804756429,,2.5.2,,NA
177,111SF1569_08/25/10_2,111SF1569_8/25/10_2,111SF1569,8/25/2010,2,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,11572210724,25,37,62,NA,0.913286718,1.246988518,0.875274593,,2.5.2,,NA
178,111SF1569_09/14/10_1,111SF1569_9/14/10_1,111SF1569,9/14/2010,1,"Macroalgae, Microalgae, Epiphyte, Integrated",430,105,15158291000,27,40,67,NA,0.796690887,1.056553536,0.651220367,,2.5.2,,NA
179,111SF1569_10/04/10_1,111SF1569_10/4/10_1,111SF1569,10/4/2010,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,11596347684,26,43,69,NA,0.977991722,1.131328281,0.850044981,,2.5.2,,NA
180,111SF1944_07/15/10_1,111SF1944_7/15/10_1,111SF1944,7/15/2010,1,"Macroalgae, Microalgae, Integrated",600,0,605487432.1,23,10,33,NA,0.615065917,1.290526276,0.724547084,,2.5.2,,NA
181,111SF1944_08/03/10_1,111SF1944_8/3/10_1,111SF1944,8/3/2010,1,"Microalgae, Macroalgae, Integrated",600,0,3126052555,23,15,38,NA,0.870748464,1.210434775,0.91624117,,2.5.2,,NA
182,111SF1944_08/24/10_1,111SF1944_8/24/10_1,111SF1944,8/24/2010,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,1313875534,17,32,49,NA,0.928527036,1.200862659,0.911527072,,2.5.2,,NA
183,111SF1944_09/15/10_1,111SF1944_9/15/10_1,111SF1944,9/15/2010,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,26247390385,25,33,58,NA,0.861823446,1.05641186,0.765577975,,2.5.2,,NA
184,111SF1944_10/05/10_1,111SF1944_10/5/10_1,111SF1944,10/5/2010,1,"Macroalgae, Microalgae, Integrated",600,0,11643624618,25,24,49,NA,0.854191465,1.188024575,0.828811693,,2.5.2,,NA
185,111SF2538_07/15/10_1,111SF2538_7/15/10_1,111SF2538,7/15/2010,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,8660226455,26,10,36,NA,0.948151537,0.94119181,0.854506819,,2.5.2,,NA
186,111SF2538_08/03/10_1,111SF2538_8/3/10_1,111SF2538,8/3/2010,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,3095653435,27,17,44,NA,0.924843947,1.003933047,0.835773999,,2.5.2,,NA
187,111SF2538_08/24/10_1,111SF2538_8/24/10_1,111SF2538,8/24/2010,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,9792966619,24,23,47,NA,0.763126808,1.022501779,0.672654783,,2.5.2,,NA
188,111SF2538_09/15/10_1,111SF2538_9/15/10_1,111SF2538,9/15/2010,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,42780446002,20,32,52,NA,0.77955156,0.963504875,0.747953129,,2.5.2,,NA
189,111SF2538_10/03/10_1,111SF2538_10/3/10_1,111SF2538,10/3/2010,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,70123861356,19,53,72,NA,0.968429686,1.07228517,0.838623801,,2.5.2,,NA
190,111TGCAER_07/24/12_1,111TGCAER_7/24/12_1,111TGCAER,7/24/2012,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,39097731.11,17,5,22,NA,1.022210802,1.010852056,1.014697389,,2.5.2,Cal,Reference
191,111TGCAER_08/17/10_1,111TGCAER_8/17/10_1,111TGCAER,8/17/2010,1,"Microalgae, Integrated",600,0,91031368.7,17,6,23,NA,1.067997273,0.973647841,1.085605394,,2.5.2,,Reference
192,111WE0816_06/12/13_1,111WE0816_6/12/13_1,111WE0816,6/12/2013,1,"Microalgae, Macroalgae, Integrated",600,0,2931410109,27,18,45,NA,1.151699916,1.268127888,1.179954514,,2.5.2,Val,Reference
193,111WE1050_06/12/13_1,111WE1050_6/12/13_1,111WE1050,6/12/2013,1,"Microalgae, Macroalgae, Integrated",600,0,2886318094,31,17,48,NA,1.080411904,1.188625508,1.089088453,,2.5.2,Cal,Reference
194,111WE1071_07/26/12_1,111WE1071_7/26/12_1,111WE1071,7/26/2012,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,35661911.33,26,24,50,NA,1.083702768,1.29850088,1.152879762,,2.5.2,Cal,Reference
195,111WER003_06/10/14_1,111WER003_6/10/14_1,111WER003,6/10/2014,1,"Integrated, Microalgae",600,0,262517.0642,16,13,29,NA,1.103637754,1.049343581,1.066334902,,2.5.2,Cal,Reference
196,111WER008_07/23/12_1,111WER008_7/23/12_1,111WER008,7/23/2012,1,"Microalgae, Integrated",600,0,1408483.182,25,8,33,NA,1.011648622,1.029027722,1.002956025,,2.5.2,Cal,Reference
197,111WER159_05/21/09_1,111WER159_5/21/09_1,111WER159,5/21/2009,1,"Epiphyte, Macroalgae, Microalgae, Integrated",600,100,7310205520,16,7,23,NA,0.967481324,1.088151358,1.003082751,,2.5.2,,Reference
198,111WER159_06/24/09_1,111WER159_6/24/09_1,111WER159,6/24/2009,1,"Microalgae, Integrated",600,0,8735.072,15,2,17,NA,0.646845443,0.497261704,0.627728937,,2.5.2,,Reference
199,111WER159_08/03/09_1,111WER159_8/3/09_1,111WER159,8/3/2009,1,"Microalgae, Integrated",600,0,102397.8,14,4,18,NA,0.91817163,0.983943924,0.932297807,,2.5.2,,Reference
200,111WER159_09/16/09_1,111WER159_9/16/09_1,111WER159,9/16/2009,1,"Microalgae, Integrated",600,0,62857.3,15,3,18,NA,0.929053366,0.578184977,0.853874382,,2.5.2,,Reference
201,111WER159_10/19/09_1,111WER159_10/19/09_1,111WER159,10/19/2009,1,"Microalgae, Integrated",600,0,35519.56,13,3,16,NA,1.089815213,0.704335997,0.97237449,,2.5.2,Cal,Reference
202,112PS0157_07/12/11_1,112PS0157_7/12/11_1,112PS0157,7/12/2011,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,2896014152,23,15,38,NA,1.077790732,1.311451706,1.094006106,,2.5.2,,Intermediate
203,113GAR010_06/08/09_1,113GAR010_6/8/09_1,113GAR010,6/8/2009,1,"Microalgae, Integrated",600,0,208931.6,10,5,15,NA,0.756166597,0.794304819,0.852155633,,2.5.2,,Stressed
204,113GAR010_08/27/12_1,113GAR010_8/27/12_1,113GAR010,8/27/2012,1,"Microalgae, Integrated",600,0,55521.4278,12,6,18,NA,0.939800487,0.91168534,1.036948404,,2.5.2,,Stressed
205,113GAR011_08/22/11_1,113GAR011_8/22/11_1,113GAR011,8/22/2011,1,"Microalgae, Macroalgae, Integrated",600,0,5.93E+16,38,4,42,NA,1.081870511,1.160014705,1.010700727,,2.5.2,,Intermediate
206,113GAR011_09/01/10_1,113GAR011_9/1/10_1,113GAR011,9/1/2010,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,6091279583,31,5,36,NA,0.940400896,1.076018068,0.928473715,,2.5.2,,Intermediate
207,113GAR015_08/23/11_1,113GAR015_8/23/11_1,113GAR015,8/23/2011,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,8.00E+11,28,25,53,NA,0.911949799,0.940448825,0.735437209,,2.5.2,,Intermediate
208,113GAR015_08/31/10_1,113GAR015_8/31/10_1,113GAR015,8/31/2010,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,106,3433184991,24,26,50,NA,0.75915806,0.936929418,0.659802407,,2.5.2,,Intermediate
209,113GAR015_09/09/13_1,113GAR015_9/9/13_1,113GAR015,9/9/2013,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,23803935279,31,37,68,NA,1.060667948,1.015724506,0.888746761,,2.5.2,,Intermediate
210,113GAR023_07/22/14_1,113GAR023_7/22/14_1,113GAR023,7/22/2014,1,"Epiphyte, Integrated, Macroalgae, Microalgae",600,48,5453164848,36,25,61,NA,1.027491389,1.105930175,0.978905575,,2.5.2,,Intermediate
211,113GAR023_08/05/13_1,113GAR023_8/5/13_1,113GAR023,8/5/2013,1,"Integrated, Microalgae",600,0,167190305.8,33,29,62,NA,1.126429475,1.125577148,1.028503899,,2.5.2,,Intermediate
212,113GAR030_08/26/09_1,113GAR030_8/26/09_1,113GAR030,8/26/2009,1,"Microalgae, Macroalgae, Integrated",600,0,14479794127,33,14,47,NA,0.799865315,1.315769001,0.87089112,,2.5.2,,Intermediate
213,113GAR030_08/26/09_2,113GAR030_8/26/09_2,113GAR030,8/26/2009,2,"Microalgae, Macroalgae, Integrated",600,0,14403215910,28,9,37,NA,0.839073967,1.136942415,0.831544087,,2.5.2,,Intermediate
214,113GAR030_08/28/12_1,113GAR030_8/28/12_1,113GAR030,8/28/2012,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,8137291457,36,28,64,NA,0.904234512,1.019602923,0.769582099,,2.5.2,,Intermediate
215,113GAR038_06/08/09_1,113GAR038_6/8/09_1,113GAR038,6/8/2009,1,"Epiphyte, Microalgae, Macroalgae, Integrated",33,11,28922578.7,6,2,8,NA,0.831680238,1.408566246,1.058689568,,2.5.2,,Stressed
216,113GAR038_09/10/12_1,113GAR038_9/10/12_1,113GAR038,9/10/2012,1,"Macroalgae, Microalgae, Integrated",600,0,7050900282,10,3,13,NA,0.901844353,0.732022745,0.992210282,,2.5.2,,Stressed
217,113GAR042_09/10/13_1,113GAR042_9/10/13_1,113GAR042,9/10/2013,1,"Microalgae, Macroalgae, Integrated",600,0,4644394816,33,37,70,NA,0.98174287,1.029458208,0.87571636,,2.5.2,,Intermediate
218,113GAR046_06/08/09_1,113GAR046_6/8/09_1,113GAR046,6/8/2009,1,"Integrated, Microalgae",600,0,54999846.7,19,12,31,NA,0.849054215,1.290526276,1.020790096,,2.5.2,,Stressed
219,113GAR046_06/18/12_1,113GAR046_6/18/12_1,113GAR046,6/18/2012,1,"Integrated, Macroalgae, Microalgae, Epiphyte",600,100,12220151523,31,28,59,NA,0.918403805,1.257898635,0.891697078,,2.5.2,,Stressed
220,113GAR046_09/02/14_1,113GAR046_9/2/14_1,113GAR046,9/2/2014,1,"Integrated, Macroalgae, Microalgae, Epiphyte",600,102,30764443389,43,34,77,NA,1.029863637,1.057124039,0.892104275,,2.5.2,,Stressed
221,113GAR061_06/19/12_1,113GAR061_6/19/12_1,113GAR061,6/19/2012,1,"Integrated, Macroalgae, Microalgae",600,0,4349894812,36,26,62,NA,0.882914378,1.192165543,0.785925199,,2.5.2,,Stressed
222,113GAR061_07/01/09_1,113GAR061_7/1/09_1,113GAR061,7/1/2009,1,"Integrated, Microalgae, Macroalgae",600,0,291282290.2,27,6,33,NA,0.847172565,1.359187133,0.879492143,,2.5.2,,Stressed
223,113GAR061_09/03/14_1,113GAR061_9/3/14_1,113GAR061,9/3/2014,1,"Epiphyte, Integrated, Macroalgae, Microalgae",600,110,4864302859,44,42,86,NA,0.977665671,1.095338993,0.82924471,,2.5.2,,Stressed
224,113GAR061_09/03/14_2,113GAR061_9/3/14_2,113GAR061,9/3/2014,2,"Epiphyte, Integrated, Macroalgae, Microalgae",600,112,8604772892,36,35,71,NA,0.967082015,1.079623008,0.835248333,,2.5.2,,Stressed
225,113GAR062_06/30/09_1,113GAR062_6/30/09_1,113GAR062,6/30/2009,1,"Epiphyte, Microalgae, Macroalgae, Integrated",600,100,3710875688,30,14,44,NA,0.901809453,1.227272825,0.917796698,,2.5.2,,Intermediate
226,113GAR062_08/27/12_1,113GAR062_8/27/12_1,113GAR062,8/27/2012,1,"Microalgae, Macroalgae, Integrated",600,0,5.77E+11,39,24,63,NA,0.820592724,1.088510665,0.728232097,,2.5.2,,Intermediate
227,113GAR084_06/28/10_1,113GAR084_6/28/10_1,113GAR084,6/28/2010,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,5772754459,27,17,44,NA,0.860430366,1.118444358,0.830651981,,2.5.2,,Stressed
228,113GAR087_06/29/10_1,113GAR087_6/29/10_1,113GAR087,6/29/2010,1,"Microalgae, Epiphyte, Macroalgae, Integrated",588,100,6455019862,22,12,34,NA,1.010180134,1.314368699,1.0526664,,2.5.2,,Intermediate
229,113GAR087_08/06/13_1,113GAR087_8/6/13_1,113GAR087,8/6/2013,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,24139800988,30,40,70,NA,1.070202855,1.033558109,0.91810499,,2.5.2,,Intermediate
230,113GAR087_09/11/12_1,113GAR087_9/11/12_1,113GAR087,9/11/2012,1,"Microalgae, Macroalgae, Integrated",600,0,18697255479,35,31,66,NA,0.984021587,1.202401845,0.971075361,,2.5.2,,Intermediate
231,113GAR087_09/11/12_2,113GAR087_9/11/12_2,113GAR087,9/11/2012,2,"Microalgae, Integrated",600,0,315727723.1,39,27,66,NA,0.931312707,1.116454608,0.828947988,,2.5.2,,Intermediate
232,113GAR089_06/14/10_1,113GAR089_6/14/10_1,113GAR089,6/14/2010,1,"Integrated, Microalgae",600,0,41433.68,28,2,30,NA,0.95404526,0.849403265,0.904967173,,2.5.2,,Intermediate
233,113GAR089_06/20/11_1,113GAR089_6/20/11_1,113GAR089,6/20/2011,1,"Integrated, Microalgae",600,0,143288.839,25,6,31,NA,1.072159962,0.9657153,0.955027206,,2.5.2,,Intermediate
234,113GAR089_08/05/09_1,113GAR089_8/5/09_1,113GAR089,8/5/2009,1,Microalgae,0,0,2542706.12,0,7,7,NA,NA,0.995528569,NA,Warning - Only Soft Body data present,2.5.2,,Intermediate
235,113GAR094_07/27/10_1,113GAR094_7/27/10_1,113GAR094,7/27/2010,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,1562868134,23,25,48,NA,0.970452533,1.180733265,0.924323519,,2.5.2,,Stressed
236,113GAR094_07/27/10_2,113GAR094_7/27/10_2,113GAR094,7/27/2010,2,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,2886349918,23,11,34,NA,0.938025502,0.986382035,0.8808073,,2.5.2,,Stressed
237,113GAR105_06/14/10_1,113GAR105_6/14/10_1,113GAR105,6/14/2010,1,"Epiphyte, Integrated, Macroalgae, Microalgae",600,100,8671214572,26,23,49,NA,0.897751051,1.272934582,0.840791168,,2.5.2,,Intermediate
238,113GAR105_06/20/11_1,113GAR105_6/20/11_1,113GAR105,6/20/2011,1,"Integrated, Microalgae",600,0,5180858333,39,18,57,NA,1.072222731,1.323071303,0.97819071,,2.5.2,,Intermediate
239,113GAR105_08/04/09_1,113GAR105_8/4/09_1,113GAR105,8/4/2009,1,"Epiphyte, Macroalgae, Microalgae",0,100,17330142154,0,22,22,NA,NA,1.110116895,NA,Warning - Only Soft Body data present,2.5.2,,Intermediate
240,113GAR110_06/18/12_1,113GAR110_6/18/12_1,113GAR110,6/18/2012,1,"Integrated, Microalgae",600,0,3874535.1,22,4,26,NA,0.845759328,0.673332484,0.900893626,,2.5.2,,Stressed
241,113GAR110_06/30/09_1,113GAR110_6/30/09_1,113GAR110,6/30/2009,1,"Integrated, Microalgae",600,0,15885.167,18,3,21,NA,0.977675958,0.704335997,0.892174623,,2.5.2,,Stressed
242,113GAR110_09/02/14_1,113GAR110_9/2/14_1,113GAR110,9/2/2014,1,"Integrated, Microalgae",600,0,11799079.78,25,26,51,NA,0.740126087,1.122687515,0.788714761,,2.5.2,,Stressed
243,113GAR112_06/15/10_1,113GAR112_6/15/10_1,113GAR112,6/15/2010,1,"Integrated, Microalgae, Macroalgae",600,0,3524483475,30,10,40,NA,1.001410863,1.194527087,0.973589186,,2.5.2,,Intermediate
244,113GAR112_07/22/14_1,113GAR112_7/22/14_1,113GAR112,7/22/2014,1,"Epiphyte, Integrated, Microalgae, Macroalgae",600,105,8796586473,36,38,74,NA,0.833477031,1.126442881,0.821068697,,2.5.2,,Intermediate
