masterid,latitude,longitude,huc,county,psa_lu,comid,psa6c,regionalboardnumber,area_sqkm,new_lat,new_long,site_elev,elev_range,ppt_00_09,maxwd_ws,meanp_ws,minp_ws,sumave_p,xwd_ws,temp_00_09,tmax_ws,atmca,atmmg,atmso4,bdh_ave,kfct_ave,lprem_mean,prmh_ave,ucs_mean,cao_mean,mgo_mean,s_mean,p_mean,urban_2011_ws,urban_2011_5k,urban_2011_1k,ag_2011_ws,ag_2011_5k,ag_2011_1k,code_21_2011_ws,code_21_2011_5k,code_21_2011_1k,roaddens_ws,roaddens_5k,roaddens_1k,paved_int_ws,paved_int_5k,paved_int_1k,invdamdist,mines_5k,MaxW1_HALL,RefStatus,StudyArea
405BH2Bxx,34.24138,-117.86947,405,Los Angeles,Urban,22524649,SC,4,265.2453,34.24163913,-117.867977,474,2112,63236.60156,7.330873309,944.2075783,0.664596273,1094.162543,43.47478475,2287.800049,302.8881988,0.052462966,0.031766978,0.382637244,1.519372819,0.149599379,-1.985120854,6.371158336,156.1945174,4.222393916,1.869803417,0.035274696,0.165690266,0.098399482,0.084022164,0.993377483,0.005089628,0.034063039,0.82781457,1.694167625,1.759923699,6.291390728,0.38621783,0.388300896,1.025433417,0,0,0,0.112655688,0,NA,Non-reference,NOT STUDY AREA
405BH3Bxx,34.23009,-117.7754,405,Los Angeles,Other,22522871,SC,4,204.0921,34.23040506,-117.7768046,545,2521,67231.60156,8.998410175,913.0856531,1.829959514,1284.701951,52.77901431,2218.300049,278.9878543,0.052390017999999997,0.031778149,0.382642809,1.517314168,0.122720483,-1.500212565,7.374324805,120.7085079,5.150010135,3.871534701,0.066914102,0.157995607,0.093928182,0.056071491,1.039346696,0,0,0,0.818013044,1.941475381,5.864884929,0.311247842,0.777487672,2.540990188,0,0,0,0,3,NA,Non-reference,NOT STUDY AREA
412BH1Bxx,34.27241,-118.31836,412,Los Angeles,Other,22514632,SC,4,301.707,34.27333066,-118.3197399,386,1775,47529.39844,6.749462366,754.8571429,0.662087912,860.0631142,39.39569892,2478,305.3159341,0.052998776,0.031657459,0.382313909,1.565455226,0.189077918,-1.660888842,4.960881549,160.1415533,5.613678933,2.342768567,0.046252443,0.156632509,0.752617606,6.64447018,8.564069543,0.015511738,0.173711639,0,3.210631507,8.704883227,19.3174501,0.72013356,2.072023648,4.485261222,35,6,1,0.081136071,0,NA,Non-reference,NOT STUDY AREA
412BH1Cxx,34.27276,-118.3222,412,Los Angeles,Other,22514632,SC,4,301.8519,34.27303,-118.3223,384,1777,47529.4,6.748657,754.8571,0.6620879,860.0631,39.38883,2478,305.3159,0.05299921,0.03165734,0.3823133,1.565455,0.1890779,-1.65995,4.958937,160.0866,5.611904,2.342325,0.04627379,0.1566186,0.7525545,6.822553,5.551497,0.01550429,0.1822047,0,3.213861,9.024193,20.01461,0.7198923,2.126133,4.105723,35,6,1,0.07963924,0,NA,Non-reference,NOT STUDY AREA
412BH4Bxx,34.20653,-118.16651,412,Los Angeles,Other,948070460,SC,4,48.9357,34.20563099,-118.1660592,349,1524,53545.30078,6.344155844,774.4814815,0.06557377,925.4163121,37.46103896,2442.199951,308.6393443,0.052902418,0.031687469,0.382485781,1.563021147,0.256185281,-1.903432211,3.654227813,154.9815318,4.341017726,1.845180658,0.039258321,0.160807023,0.741176687,1.259295984,10.53140097,0,0,0,5.316977176,5.399107586,22.02898551,0.747972612,1.266388673,4.567516357,2,2,2,0,1,NA,Non-reference,NOT STUDY AREA
507SPISFD,40.43892,-121.70881,507,Tehama,Forest,2766022,SN,5,24.7905,40.43892,-121.70881,1223,1035,110781.2031,14.41025641,1565.754386,7.129032258,6299.638371,101.3333333,1823.699951,258.3870968,0.035948707,0.019292105,0.174215971,1.225945205,0.170740196,-0.423686625,4.637519217,119.3382914,5.837614418,3.436692083,0.018336143,0.255925333,0,0,0,0,0,0,0,0,0,1.51783471,2.281197531,1.242220202,7,7,0,0,0,NA,Non-reference,NOT STUDY AREA
507SPIUBL,40.49799,-121.63843,507,Shasta,Forest,2765910,SN,5,30.1302,40.49799,-121.63843,1525,1276,100448.8984,19.38297872,1828,11.85714286,8670.265656,145.1170213,1550.599976,227.4857143,0.036078312,0.018325759,0.17131652,1.138803249,0.13480894,-0.418057931,6.002465307,118.1092002,5.784856964,3.408244743,0.018694534,0.25380786,0,0,0,0,0,0,0,0,0,1.096347569,2.667302512,3.800047151,0,0,0,0,0,NA,Non-reference,NOT STUDY AREA
509SPIJD3,40.29815,-121.75529,509,Tehama,Forest,8021334,SN,5,14.2497,40.29815,-121.75529,1065,863,103547.5,12.88095238,1211,5,4414.425481,89.26190476,1971,286.25,0.035991889,0.02122846,0.18065606,1.311986015,0.181010844,-0.830285527,3.843620621,86.11017853,5.451822999,2.985309833,0.016555836,0.248561989,0,0,0,0,0,0,0,0,0,2.532437926,2.6848346,1.18991607,5,1,0,0,0,NA,Non-reference,NOT STUDY AREA
509SPIJD4,40.29557,-121.78269,509,Tehama,Forest,8021334,CH,5,16.7166,40.29557,-121.78269,987,941,99194.20313,12.90566038,1160.666667,4.545454545,4393.479858,89.13207547,2078.899902,296.5,0.035973313,0.021303716,0.180827854,1.30253377,0.178275254,-0.836197867,3.536666592,85.47220936,5.436587901,2.973225007,0.016518852,0.248148893,0,0,0,0,0,0,0,0,0,2.337005338,1.698289133,0.432502543,5,1,0,0,0,NA,Non-reference,NOT STUDY AREA
514RCR001,39.05506,-120.40892,514,Placer,Forest,14992883,SN,5,295.7787,39.05501,-120.4088,1292,1748,132666.7,13.93996,1552.624,10.56546,4500.636,95.41266,1627.4,233.1448,0.05568446,0.01639438,0.2153407,1.402321,0.1305755,-1.255932,8.5943,128.8343,4.273952,2.188643,0.03156114,0.1791835,0.005172786,0.06105883,0.8457711,0,0,0,0.003042815,0.03591696,0.4975124,0.3225602,1.000181,1.126551,1,1,1,2.708486,0,NA,Non-reference,NOT STUDY AREA
515CR1050,39.3918,-121.6229,515,Butte,Other,7972441,CV,5,9512.4816,39.39168856,-121.6233919,27,2779,58074,10.32998942,1203.831089,7.311375153,3362.996504,74.08782885,2426.199951,283.6058012,0.044807137,0.02290303,0.205737526,1.402311772,0.169578085,-0.620208102,5.156082468,116.2369094,4.886063024,3.717281229,0.041186904,0.195633192,0.495126319,2.027506941,0.663349917,0.798737944,31.78795118,49.25373134,1.142768045,6.218118422,2.985074627,1.739647594,1.855704961,1.701674551,1602,3,0,0.108956355,1,NA,Non-reference,Central Valley
518LST001,39.57472,-121.13972,518,Butte,Forest,8037505,SN,5,77.6709,39.57462,-121.1395,977,820,200521.2,13.16461,1995.147,6.576087,3915.101,88.2963,1830.3,286.1413,0.04447781,0.0293218,0.2248836,1.393003,0.2094061,-0.9648711,3.515768,145.2949,5.0586970000000004,6.978251,0.04136879,0.1718267,0.01042862,0,0,0,0,0,0.7636064,0.735458,0,3.23411,3.752531,2.935598,11,6,0,2.601369,0,NA,Non-reference,NOT STUDY AREA
522FCA005,39.43944,-122.63556,522,Glenn,Other,7994263,CH,5,36.51052,39.43928,-122.6355,646,1407,68575.5,10.74336,994.2235,4.866667,1922.79,65.78761,2071,291.9333,0.03471963,0.03825808,0.2204819,1.478986,0.1862105,-0.2193369,2.280268,145.109,5.530119,4.980086,0.04030987,0.06673631,0.02218771,0,0,0,0,0,2.61815,2.118668,6.547085,1.081774,0.560234,2.15452,0,0,0,0,1,NA,Non-reference,NOT STUDY AREA
525SPIHZL,41.05378,-122.34249,525,Shasta,Forest,7965057,NC,5,54.2394,41.05378,-122.34249,544,1152,182914.7969,16.26946108,2157.666667,11.34848485,5060.36412,113.2275449,2138.600098,325.0909091,0.031278667,0.010250298,0.129459019,1.501914047,0.158031005,-1.096585104,2.9800000190000002,57.27267308,6.657840561,3.799231758,0.096310249,0.197013527,0,0,0,0,0,0,0,0,0,3.801339764,4.273252295,4.88174003,1,1,1,0,0,NA,Non-reference,NOT STUDY AREA
532TGR001,38.4765,-120.45322,532,Amador,Forest,17055724,SN,5,20.5209,38.47651,-120.4531,1060,676,111167.5,11.60317,1340.404,5.791667,2514.294,76.98413,2031.2,308.0833,0.05042024,0.02108094,0.2348953,1.230369,0.169465,-0.9318405,2.401494,97.92964,5.4189,2.696627,0.02710235,0.2082746,0.4780492,0,0,0,0,0,1.083286,0,0,2.308137,2.124264,0.9095268,8,7,0,8.948603,0,NA,Non-reference,NOT STUDY AREA
533SPILSA,38.2758,-120.3361,533,Calaveras,Forest,17066288,SN,5,21.7611,38.2758,-120.3361,1200,652,129158.8984,11.01538462,1397.115385,5.807692308,2586.239358,72.35384615,1654.900024,284.9230769,0.045140116,0.015513529,0.214467188,1.378915743,0.176459648,-1.384496068,5.298813274,125.6235569,4.496883989,2.203451181,0.023964546,0.193740621,2.415319079,0.23135652,0,0,0,0,6.050705157,1.727462019,0,3.691019644,2.99508532,2.800997571,38,18,5,0,0,NA,Non-reference,NOT STUDY AREA
536CHR001,37.973,-119.908,536,Tuolumne,Forest,17081431,SN,5,302.6294999,37.9726951,-119.9094894,1348,1929,113462.3984,12.57235421,1385.709957,11.12228261,3932.403808,81.93196544,1892.300049,219.75,0.041055651,0.0105272,0.196779652,1.373370679,0.127226262,-1.639653974,14.74461197,148.6418157,3.956613129,1.882949298,0.026305573,0.166054655,0.009219194,0.112225319,1.944792974,0,0,0,0.0044609,0.054302574,0.941028858,0.183096645,1.749420498,3.494095868,7,7,2,3.459782813,0,NA,Non-reference,NOT STUDY AREA
536SPILJW,37.95265,-119.99081,536,Tuolumne,Forest,17081499,SN,5,30.6216,37.95265,-119.99081,1380,727,108399.7969,10.1122449,1206.150685,4.486486486,2699.040803,63.28571429,1884.400024,276.9189189,0.036696187,0.010524906,0.18895355,1.334600306,0.197452147,-1.436939983,4.989061973,131.2444576,4.421929311,2.12745554,0.025337238,0.187812781,0,0,0,0,0,0,0,0,0,2.740004258,2.729562323,4.445060841,8,5,0,0,0,NA,Non-reference,NOT STUDY AREA
536SPIUJW,37.98193,-119.97487,536,Tuolumne,Forest,17081327,SN,5,13.6971,37.98193,-119.97487,1510,597,118168.3984,10.20930233,1223.818182,4.866666667,2743.206592,64.48837209,1742.300049,272.8666667,0.036875308,0.010521979,0.189251971,1.110942897,0.169877062,-1.293993004,4.999678518,115.1055727,4.615428697,2.340991486,0.021006985,0.209234121,0,0,0,0,0,0,0,0,0,2.884009231,2.71056039,2.677166902,7,5,2,0,0,NA,Non-reference,NOT STUDY AREA
537FCA009,37.68389,-119.53972,537,Mariposa,Forest,21609805,SN,5,114.196525,37.68449,-119.5402,1955,1604,107421.5,12.71714,1259.518,2.051471,1144.11,78.08571,1423.1,210.0074,0.03807023,0.01073165,0.1916194,1.468896,0.1144805,-1.46982,17.08692,101.3355,2.732471,1.379589,0.02503092,0.1475907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,Non-reference,NOT STUDY AREA
545CR1002,36.9099,-119.7719,551,Fresno,Other,19797469,CV,5,5611.5648,36.90990576,-119.7718336,83,4159,30513.30078,10.32358551,858.5140289,2.505250703,1730.184731,65.07796336,2538,278.622689,0.043102999,0.012917158,0.205405599,1.472324769,0.181919173,-0.958649443,9.769131651,118.7470886,3.510325984,2.035245114,0.043152186,0.162643502,3.15569732,3.684012674,10.42402827,7.445784106,26.75473927,24.204947,1.365004285,5.343429461,4.328621908,1.297899897,1.724454149,1.458972815,1547,1,0,0.09858837,2,NA,Non-reference,Central Valley
603CR1048,37.4111,-118.44970000000001,603,Inyo,Ag,20276389,SN,6,1708.7805,37.41160862,-118.4543297,1290,2907,15563.7998,8.810662113,542.9676674,9.464597478,2959.684124,65.3680516,2329.5,253.9321048,0.051682131,0.012454451,0.218653578,1.4679305520000001,0.143859878,-0.02007266,12.19350988,92.21061443,2.949328393,1.397164642,0.049398153,0.141853364,0.677904506,0.257144956,0,1.160933192,11.36948057,31.98338525,0.798464168,1.340827272,0,1.461201531,1.587998372,1.163522952,333,22,0,0.173619763,0,NA,Non-reference,NOT STUDY AREA
901SJSMT3,33.47056,-117.47067,901,San Diego,Other,20351605,SC,9,209.8836,33.47074233,-117.4720246,137,949,33284.39844,6.153250774,468.2670807,0.015810277,665.1774988,34.49226006,2418.600098,303.7193676,0.063775874,0.031166951,0.39735882300000003,1.582674103,0.260857056,-2.346595033,4.643830965,143.7965211,5.094940194,2.741560482,0.034353465,0.173885082,0.081044922,0.007010656,0,0.018009983,0,0,3.596422017,0.911385306,2.236198463,1.065888551,0.218322493,0,65,7,0,0,0,NA,Non-reference,NOT STUDY AREA
902M18864,33.49207,-117.24653,902,Riverside,Other,22548207,SC,9,16.9119,33.49207,-117.2465,321,298,30208.3,5.777778,493.3158,0,677.9396,30.92593,2574.8,328.0909,0.06938133,0.03090223,0.4051417,1.565964,0.2991143,-1.512191,3.978973,120.6853,4.498143,2.867493,0.02550194,0.12169,5.41303,2.599223,0.3733333,21.97147,23.53316,46.82667,12.44411,11.06581,10.98667,2.762559,2.451082,3.050128,23,21,7,0,0,NA,Non-reference,NOT STUDY AREA
902M20161,33.4187,-117.14103,902,San Diego,Other,22549101,SC,9,10.16685,33.4187,-117.141,324,393,32374.8,5,483.375,1,862.4333,30.39394,2498.1,320.6667,0.07413112,0.03076054,0.4109812,1.611525,0.2041796,-3.419075,7.647,140.6432,4.622599,2.094339,0.021585,0.162071,2.036119,2.036119,15.21311,3.372875,3.372875,10.62295,6.276558,6.276558,20.06557,2.343283,2.343283,3.451304,9,9,2,0,0,3.16,Non-reference,NOT STUDY AREA
903M20124,33.29947,-117.08415,903,San Diego,Other,20341661,SC,9,5.35185,33.29947,-117.0841,248,233,30946.9,5.25,443.2727,1,658.8286,32.25,2522.7,336.4286,0.07780166,0.03075934,0.414575,1.592784,0.2407293,-1.583539,3.895333,175.8424,6.514836,3.794175,0.03798329,0.1814547,0.1514642,0.1514642,0.3311258,40.37361,40.37361,35.36424,8.145406,8.145406,11.8543,2.971526,2.971526,2.353258,3,3,1,0,0,1.18,Non-reference,NOT STUDY AREA
903M20153,33.31876,-117.10161,903,San Diego,Other,20342487,SC,9,2.80125,33.31876,-117.1016,231,220,30574.4,5.181818,436.8571,1,628.25,32.18182,2519.1,338.3333,0.07727068,0.03076774,0.413958,1.592316,0.2380964,-3.376345,5.159,141.5891,4.671348,2.136151,0.02199589,0.1630638,0.03209243,0.03209243,0,47.40051,47.40051,49.40318,12.61232,12.61232,12.93103,4.132935,4.132935,4.609681,6,6,5,0,0,0.72,Non-reference,NOT STUDY AREA
905M21721,33.00843,-117.16525,905,San Diego,Other,20328674,SC,9,21.762,33.00843,-117.1653,32,439,26082.2,7,370.1224,0.2083333,442.5725,38.43478,2272.7,293.9167,0.08336649,0.03100024,0.4182132,1.571147,0.2940625,-0.8364183,3.166322,116.6934,4.275815,2.587404,0.2880349,0.1793526,29.29322,21.0879,3.022876,1.29107,2.197406,0,16.04734,17.99712,16.01307,4.777269,3.596155,0.5367831,32,7,0,0,0,0,Non-reference,NOT STUDY AREA
907SDB014,32.97240028,-116.6385031,907,San Diego,Other,20332528,SC,9,52.695,32.97329618,-116.6389485,919,974,57690.80078,7.5625,865.1129032,6.246153846,3355.919484,51.43125,2114.199951,286.6153846,0.102937229,0.031294942,0.440316429,1.491155481,0.222055019,-0.933009869,4.396051922,172.92331,5.521731354,3.536139029,0.042131367,0.157242751,0.251067464,0.01548527,0,0.075149445,0,0,4.585824082,2.837675661,0,1.170407783,0.888914196,0,10,0,0,0.193308769,0,NA,Non-reference,NOT STUDY AREA
911M24913,32.59027,-116.51532,911,San Diego,Other,20325579,SC,9,214.6311,32.59027,-116.5153,695,709,32484.6,7.566465,461.7449,2.976834,2882.488,47.32175,2516.3,330.1081,0.1212748,0.03235878,0.4616511,1.593101,0.1740117,-3.419075,11.50728,140.6432,4.622599,2.094339,0.021585,0.162071,0.4429565,0.7941582,0.3441156,0,0,0,6.552494,6.228758,14.38403,1.446014,1.159276,1.189699,79,6,0,0,0,0.62,Non-reference,NOT STUDY AREA
SMC02988,34.16168,-117.99022,412,Los Angeles,Other,22517996,SC,4,17.0766,34.16077,-117.989,227,1407,50845,6.584906,747.8649,0.09090909,1010.954,37.45283,2442.9,311.1364,0.05246175,0.03176817,0.3826524,1.557604,0.2540434,-1.549115,3.709083,148.6319,3.991132,1.725122,0.03297508,0.161164,1.343944,1.427692,21.28514,0,0,0,3.636555,3.823974,22.69076,1.048626,1.11132,3.778266,5,5,1,1.168798,0,NA,Non-reference,NOT STUDY AREA
SMC05640,34.28233,-118.22203,412,Los Angeles,Other,22514620,SC,4,235.6227,34.28230232,-118.2216491,565,1596,56051.10156,6.669902913,782.375,0.854609929,863.03376720000006,40.60610264,2325.300049,301.8475177,0.052885915,0.031687475,0.382451969,1.5629465,0.17143586,-1.771900479,5.28326223,165.4493547,5.962641997,2.46845321,0.0480618,0.156485003,0.246368453,0.733850129,0.75862069,0.006111465,0,0,2.68522515,4.975021533,8.689655172,0.689630195,0.768488137,1.111218474,25,3,0,0.295526886,0,NA,Non-reference,NOT STUDY AREA
SMC06044,34.21452,-118.17413,412,Los Angeles,Other,22514800,SC,4,42.561,34.21452,-118.17413,402,1472,53545.30078,6.340909091,787.9,0.020408163,922.2727134,37.73484848,2442.199951,308,0.052898975,0.031687946,0.382485244,1.561730359,0.256611712,-1.999140942,3.641971194,157.1704652,4.388665512,1.875567241,0.038855192,0.162098878,0.539226052,0.60328065,2.497285559,0,0,0,5.115246352,4.397467218,9.229098806,0.540846323,0.681837705,1.674278708,0,0,0,0,1,NA,Non-reference,NOT STUDY AREA
SMC06188,34.28315,-118.19731,412,Los Angeles,Other,22514594,SC,4,223.9056,34.28189,-118.198,636,1534,56051.1,6.67971,790.7264,0.8884758,860.1243,41.11884,2325.3,302.0558,0.05287026,0.031691,0.3824644,1.563728,0.1677546,-1.781216,5.372297,166.0984,6.06401,2.504386,0.04919071,0.1559706,0.2375555,0.8598203,3.726027,0.006431282,0,0,2.620345,5.600103,12.21918,0.6807483,0.9788201,0.8281363,25,7,0,0.6257486,0,NA,Non-reference,NOT STUDY AREA
SMC06252,34.19437,-118.01792,412,Los Angeles,Other,22514894,SC,4,25.11,34.19337,-118.0172,467,1272,72100.2,6.740741,891.2167,0.1666667,1002.032,39.71605,2181.8,302.3,0.05253156,0.03175769,0.382651,1.549799,0.2415288,-1.846108,3.9745,153.7203,3.970287,1.833062,0.02865057,0.1714711,0.1182796,0.05100368,0.06257822,0,0,0,2.27957,2.131225,5.193992,0.7886569,0.786558,2.542716,2,2,2,0,0,NA,Non-reference,NOT STUDY AREA
SMC06496,34.16554,-117.8911,405,Los Angeles,Other,22523021,SC,4,550.3446,34.16542666,-117.89117,262,2804,57906.30078,7.970396684,905.2873105,1.03776435,1137.785244,47.11367673,2456.899902,293.6268882,0.052419945,0.031773233,0.382636159,1.519555871,0.148573414,-1.773355891,6.571678939,143.0924364,4.461068772,2.565079618,0.045305062,0.158613315,0.187573386,1.340760093,7.229965157,0.002453009,0,0,1.730679287,5.900330261,19.16376307,0.426749602,1.0856204249999999,1.969941219,93,2,0,0.753533473,0,NA,Non-reference,NOT STUDY AREA
SMC07128,34.34428,-118.36042,412,Los Angeles,Other,22515710,SC,4,62.4402,34.34481,-118.362,655,1329,47809.4,7,727.6403,0.08,887.7172,37.80829,2391.7,305.4933,0.05366364,0.03145905,0.3812763,1.612109,0.1637524,-0.4262093,4.913861,177.1982,8.900926,3.332987,0.05494317,0.1317779,0.0691862,0.07196598,0.3785489,0,0,0,3.149413,3.912332,10.41009,1.157852,1.798995,1.461888,0,0,0,0,1,NA,Non-reference,NOT STUDY AREA
481M15356,34.23115,-117.66159,481,NA,Other,NA,SC,NA,NA,34.23115,-117.6616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non-reference,NOT STUDY AREA
801M15366,34.1728,-117.26687,801,NA,Urban,NA,SC,NA,NA,34.1728,-117.2669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non-reference,NOT STUDY AREA
801M15377,34.21799,-117.46218,801,NA,Forest,NA,SC,NA,NA,34.21799,-117.4622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non-reference,NOT STUDY AREA
202DRY010,37.35917,-122.39124,202,San Mateo,Other,17688285,CH,2,6.25,37.3592,-122.3912,14,324,72121.5,11.94737,769.5333,3,1286,76.68421,1842,222.8333,0.04506457,0.04196737,0.2712525,1.5,0.25,-0.81,2.24,62.32105,1.49,1.78,0.08,0.14,0.014403,0.014403,0,0.3024629,0.3024629,0,1.123434,1.123434,0,1.671656853,1.671656908,0.179914471,0,0,0,0,0,NA,Reference,NOT STUDY AREA
202PES168,37.26166,-122.24082,202,San Mateo,Forest,17688093,CH,2,4.78,37.2617,-122.2408,98,345,90881.70313,11,856.7273,3,1216,66.70588,2131,282.3333,0.04490796,0.04046448,0.2672515,1.46,0.2,-0.81,4.12,62.32105,1.49,1.78,0.08,0.14,0,0,0,0,0,0,4.584743,4.584743,0.7005254,1.628310323,1.628311254,0.272885301,1,1,1,0,0,NA,Reference,NOT STUDY AREA
204ALA500,37.50071,-121.78491,204,Alameda,Forest,2807007,CH,2,91.6074,37.50048311,-121.7850573,247,922,49954.19922,10,623.4880383,0.666666667,761.0385139,58.69858156,2054.800049,289.5765766,0.045837176,0.039816847,0.271283461,1.531000018,0.291999996,-0.688996509,3.325000048,101.6565682,3.324667769,3.53123379,0.058748909,0.024118446,0,0,0,0.13656102,0.598627537,0,1.031576052,1.664476566,3.48493798,0.437730759,1.256468932,1.25506303,5,0,0,0,0,NA,Reference,NOT STUDY AREA
204ARH090,37.45116,-121.75463,204,Santa Clara,Other,2810117,CH,2,165.59,37.451,-121.755,508,814,56122.19922,9.81677,603.1208,0.344,735,56.78261,1995,299.192,0.04446631,0.03585337,0.2578316,1.52,0.28,-0.7,3.12,101.5909,3.3,3.91,0.06,0.05,0.02584625,0.00252934,0,0.01550775,0.04552813,0,2.607887,2.448401,0,0.386063084,0.569602162,0.320135158,7,5,0,0,0,NA,Reference,NOT STUDY AREA
204SMC600,37.32471,-121.67017,204,Santa Clara,Other,2811071,CH,2,43.1,37.3209,-121.6635,656,657,58180,10,675.7,0.9245283,797,57.98507,1978,275.6604,0.04420419,0.03529888,0.2555453,1.53,0.28,-0.68,3.4,101.7499,3.36,3,0.06,0.09,0.05427295,0.1212932,0,0,0,0,1.638626,1.376051,1.162791,0.519285495,0.360957989,0,0,0,0,0,0,NA,Reference,NOT STUDY AREA
204VAL400,37.47092,-121.66639,204,Santa Clara,Other,2809817,CH,2,12.53,37.471,-121.667,764,401,53320.80078,10,636,0.9090909,780,59.5,1975,283,0.04609984,0.04040964,0.2736688,1.53,0.29,-0.68,3.33,101.7499,3.36,3,0.06,0.06,0,0,0,0,0,0,0.3999543,0.4144464,0,0.14029611,0.131508424,0,0,0,0,0,0,NA,Reference,NOT STUDY AREA
205AAG075,37.39043,-121.78352,205,Santa Clara,Forest,17695621,CH,2,32.72,37.3904,-121.7835,303,599,58578.5,9.831683,636.831,1,715,57.79208,2155,269.6667,0.04498513,0.03795457,0.2633691,1.53,0.29,-0.72,3.08,91.46575,6.6,3.73,0.33,0.09,0.01925404,0.04733248,0,0,0,0,1.482561,2.393671,0,0.350707161,0.702082347,0,2,1,0,0,0,NA,Reference,NOT STUDY AREA
205AAG375,37.36018,-121.73719,205,Santa Clara,Forest,17694115,CH,2,36.51,37.36,-121.737,428,474,63863.80078,9.714286,624.96,1,732,57.6,2048,272.1481,0.04496034,0.03779822,0.2631018,1.53,0.29,-0.68,3.33,101.7499,3.37,3.01,0.06,0.08,0,0,0,0,0,0,0.3518924,0.356478,0,0.168855952,0.171077932,0,0,0,0,0,0,NA,Reference,NOT STUDY AREA
205COY585,37.09003,-121.46985,205,Santa Clara,Other,17694881,CH,2,209.71,37.09,-121.4699,269,842,61918.19922,9.296754,600.3753,0.3824701,550,55.21793,2185,314.251,0.0429155,0.03186919,0.2434906,1.53,0.28,-0.7,3.4,98.66876,4.65,4.28,0.17,0.04,0.005579303,0.006694561,0,0,0,0,0.6308905,1.164854,2.666667,0.342433813,0.657555041,0.957143895,11,5,0,0,0,NA,Reference,NOT STUDY AREA
205COY615,37.12125,-121.48027,205,Santa Clara,Other,17694855,CH,2,303.25,37.121,-121.48,308,803,58588,9.233503,597.6063,0.3608696,560,54.8731,2148,314.8957,0.04299918,0.03205924,0.2442193,1.53,0.28,-0.69,3.4,98.98076,4.51,3.89,0.15,0.09,0.004687903,0,0,0,0,0,0.5897382,0.4910642,0,0.282457723,0.419717404,0,9,8,0,0,0,NA,Reference,NOT STUDY AREA
